     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     33888,         0,         0,   119.6,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33889,         0,         0,   122.5,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33889,         0,         0,   118.4,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33888,         0,         0,   121.3,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33889,         0,         0,   125.1,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33886,         0,         0,   119.8,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33887,         0,         0,   117.9,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33887,         0,         0,   121.3,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33888,         0,         0,   120.2,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33889,         0,         0,   121.2,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33890,         0,         0,   119.7,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33890,         0,         0,   121.3,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33890,         0,         0,   120.0,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33887,         0,         0,   120.5,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33889,         0,         0,   119.9,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33887,         0,         0,   118.2,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33880,         0,         0,   120.5,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33881,         0,         0,   120.5,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33884,         0,         0,   120.8,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33882,         0,         0,   120.6,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33882,         0,         0,   120.9,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33881,         0,         0,   117.5,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33880,         0,         0,   120.7,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33879,         0,         0,   120.6,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33879,         0,         0,   120.3,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33878,         0,         0,   119.1,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33878,         0,         0,   118.7,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
     33881,         0,         0,   118.3,pymatching,964387cd457d3bafa0983e5e99d5f43ee2b729fa7ac8e2e966bdd3e730df4bb0,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":43,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":1849,""r"":172,""scheme"":""FactorGrouping""}",
