     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       200,         0,         0,   0.845,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       200,         0,         0,   0.756,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       200,         0,         0,   0.910,pymatching,f5e00f731ca01b9e204d4f4f28b77906ba601089dd450a89d167dadc7f1d25a4,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":26,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":676,""r"":104,""scheme"":""AdaptiveGrouping""}",
       100,         0,         0,   0.851,pymatching,f5e00f731ca01b9e204d4f4f28b77906ba601089dd450a89d167dadc7f1d25a4,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":26,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":676,""r"":104,""scheme"":""AdaptiveGrouping""}",
       200,         0,         0,   0.902,pymatching,f5e00f731ca01b9e204d4f4f28b77906ba601089dd450a89d167dadc7f1d25a4,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":26,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":676,""r"":104,""scheme"":""AdaptiveGrouping""}",
       200,         0,         0,   0.812,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       600,         0,         0,   0.973,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       400,         0,         0,   0.949,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       400,         0,         0,   0.938,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       800,         1,         0,    1.21,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.10,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
       600,         0,         0,   0.892,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.27,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.27,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.06,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.44,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.53,pymatching,f5e00f731ca01b9e204d4f4f28b77906ba601089dd450a89d167dadc7f1d25a4,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":26,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":676,""r"":104,""scheme"":""AdaptiveGrouping""}",
      1200,         1,         0,    1.45,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      1200,         0,         0,    1.29,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      2400,         0,         0,    1.88,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      2400,         2,         0,    2.21,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      2400,         1,         0,    2.22,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      2400,         1,         0,    1.86,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      4800,         0,         0,    2.32,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      4800,         0,         0,    2.96,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      4800,         4,         0,    3.70,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7200,         0,         0,    3.03,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7200,         3,         0,    4.25,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7200,         2,         0,    5.20,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7200,         4,         0,    4.37,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
      7200,         3,         0,    5.28,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     16800,         0,         0,    6.65,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     14400,         2,         0,    7.84,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     14400,         1,         0,    8.04,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     14400,        10,         0,    9.79,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     14400,         6,         0,    9.93,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     31200,         0,         0,    11.5,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
